4823,～部,～ぶ,~ part,N2
4373,～酒,～しゅ,kind of alcohol,N2
5173,～長,～ちょう,"leader, head",N2
3987,～間,～かん,"between, during",N2
4374,～集,～しゅう,collection of ~,N2
4662,～難い,～がたい,hard (difficult) to do ~,N2
4392,～領,～りょう,territory,N2
4575,～頭,～とう,counter for animals,N2
4825,～風,～ふう,~ style,N2
3989,～館,～かん,"~ hall, ~ building",N2
4729,×,ばつ,cross,N2
4429,アイデア; アイディア,アイデア; アイディア,idea,N2
4430,あいまい,あいまい,"vague, ambiguous",N2
4434,アクセント,アクセント,accent,N2
4435,あくび,あくび,yawn,N2
4444,あちらこちら,あちらこちら,here and there,N2
4451,あぶる,あぶる,"to scorch, to roast",N2
4452,あふれる,あふれる,"to flood, to overflow",N2
4466,あれこれ,あれこれ,"one thing or another, this and that",N2
4470,アンテナ,アンテナ,antenna,N2
4476,いきなり,いきなり,all of a sudden,N2
4483,イコール,イコール,equal,N2
4487,いちいち,いちいち,"one by one, separately",N2
4499,いってきます,いってきます,"(Lit.) I'll go and come back, 'I'm going, see you later'",N2
4498,いってまいります,いってまいります,"(Lit.) I'll go and come back, 'I'm going, see you later'",N2
4505,いよいよ,いよいよ,"more and more, increasingly, at last",N2
4509,インキ,インキ,ink,N2
4511,ウーマン,ウーマン,woman,N2
4512,ウール,ウール,wool,N2
4513,ウエートレス,ウエートレス,waitress,N2
4526,うどん,うどん,udon noodles (Japanese traditional noodles),N2
4527,うなずく,うなずく,to nod,N2
4539,うろうろ,うろうろ,"loitering, aimless wandering",N2
4542,うんと,うんと,"a great deal, very much",N2
4545,ええと,ええと,"let me see, well, er...",N2
4547,エチケット,エチケット,etiquette,N2
4549,エプロン,エプロン,apron,N2
4562,オイル,オイル,oil,N2
3821,オーケストラ,オーケストラ,orchestra,N2
3822,おおざっぱ,おおざっぱ,"rough (not precise), broad, sketchy",N2
3824,オートメーション,オートメーション,automation,N2
3827,おかけください,おかけください,please sit down,N2
3828,おかげさまで,おかげさまで,"Thanks to god, thanks to you",N2
3829,おかず,おかず,"side dish, accompaniment for rice dishes",N2
3830,おかまいなく,おかまいなく,please don't fuss over me,N2
3860,おはよう,おはよう,(abbr.) Good morning,N2
3864,おまちどおさま,おまちどおさま,Sorry to have kept you waiting,N2
3865,おめでたい,おめでたい,"happy event, matter for congratulation",N2
3872,おやつ,おやつ,"between meal snack, afternoon refreshment",N2
3874,オルガン,オルガン,organ,N2
3847,お世話になりました,おせわになりました,I've been in your care,N2
3832,お代わり,おかわり,"second helping, another cup",N2
3871,お休み,おやすみ,"holiday, absence; (exp.) Good night",N2
3837,お元気で,おげんきで,Take care',N2
3839,お先に,おさきに,"before, after you",N2
3850,お出掛け,おでかけ,outing,N2
3861,お参り,おまいり,"worship, shrine visit",N2
3848,お大事に,おだいじに,"Take care of yourself, Take care!, Get well soon",N2
3826,お帰り,おかえり,"return, welcome",N2
3862,お待たせしました,おまたせしました,Sorry to have kept you waiting,N2
3863,お待ちください,おまちください,Please wait a moment,N2
3851,お手伝いさん,おてつだいさん,maid,N2
3834,お気の毒に,おきのどくに,I'm sorry to hear that…,N2
3846,お邪魔します,おじゃまします,Excuse me for disturbing you,N2
3855,お願いします,おねがいします,"Please (lit., I request)",N2
3887,カーブ,カーブ,curve; curve ball (baseball),N2
3934,かしこまりました,かしこまりました,Certainly,N2
3942,かじる,かじる,"to chew, to bite (at)",N2
3945,カセット,カセット,cassette (tape),N2
3966,カバー,カバー,"cover (e.g., book)",N2
3968,かび (～がはえる),かび (～がはえる),"mold, mildew",N2
3975,ガム,ガム,chewing gum,N2
3977,カラー,カラー,"collar, color",N2
3978,からかう,からかう,"to ridicule, to make fun of",N2
3980,かるた,かるた,playing cards (POR: carta),N2
3982,カロリー,カロリー,calorie,N2
4029,きっかけ,きっかけ,"prompt, trigger, cue",N2
4030,ぎっしり,ぎっしり,"tightly, fully",N2
4035,ギャング,ギャング,gang,N2
4036,キャンパス,キャンパス,campus,N2
4065,クーラー,クーラー,air conditioner,N2
4069,くしゃみ,くしゃみ,sneeze,N2
4078,くたびれる,くたびれる,"to get tired, to wear out",N2
4079,くだらない,くだらない,"good-for-nothing, stupid, worthless",N2
4083,くっつく,くっつく,"to adhere to, to keep close to",N2
4084,くっつける,くっつける,to attach,N2
4085,くどい,くどい,"verbose, importunate, heavy (taste)",N2
4093,クリーニング,クリーニング,"cleaning, dry cleaning, laundry service",N2
4094,くるむ,くるむ,"to be enveloped by, to wrap up",N2
4095,くれぐれも,くれぐれも,"repeatedly, sincerely, earnestly",N2
4164,こうして,こうして,"like this, with this",N2
4189,コース,コース,course,N2
4190,コーラス,コーラス,chorus,N2
4203,こしらえる,こしらえる,"to make, to manufacture",N2
4206,ごちそうさま,ごちそうさま,Thank you for the meal,N2
4207,こちらこそ,こちらこそ,it is I who should say so,N2
4209,コック,コック,"cook; tap, cock",N2
4210,こっそり,こっそり,"stealthily, secretly",N2
4216,こないだ,こないだ,"the other day, lately, recently",N2
4218,ゴム,ゴム,"gum, rubber",N2
4220,ごめんください,ごめんください,"May I come in, Is anyone here",N2
4225,コレクション,コレクション,collection; correction,N2
4230,コンクール,コンクール,contest (FRE: concours),N2
4231,コンクリート,コンクリート,concrete,N2
4233,コンセント,コンセント,consent; power outlet,N2
4235,こんばんは,こんばんは,good evening,N2
4195,ご苦労様,ごくろうさま,Thank you for your had work,N2
4236,サークル,サークル,"circle, sports club (e.g., at a company)",N2
4247,サイレン,サイレン,siren,N2
4271,さっさと,さっさと,quickly,N2
4277,さようなら,さようなら,good-bye,N2
4278,サラリーマン,サラリーマン,salaryman; company employee,N2
4280,さわやか,さわやか,"fresh, refreshing",N2
4286,サンプル,サンプル,sample,N2
4293,シーズン,シーズン,season (sporting),N2
4294,シーツ,シーツ,sheet,N2
4296,しいんと (する),しいんと (する),"silent (as the grave), (deathly) quiet",N2
4328,しつこい,しつこい,"insistent, obstinate",N2
4333,しっぽ,しっぽ,tail (animal),N2
4335,しつれいしました (かん),しつれいしました (かん),"Excuse me., I'm sorry.",N2
4342,しびれる,しびれる,to become numb,N2
4344,しぼむ,しぼむ,"to wither, to shrivel",N2
4348,しみじみ,しみじみ,"keenly, deeply, heartily",N2
4352,しめた (かん),しめた (かん),"I've got it, all right, fine",N2
4357,ジャーナリスト,ジャーナリスト,journalist,N2
4359,しゃがむ,しゃがむ,to squat,N2
4366,しゃっくり,しゃっくり,"hiccough, hiccup",N2
4367,シャッター,シャッター,shutter,N2
4368,しゃぶる,しゃぶる,"to suck, to chew",N2
4371,じゃんけん,じゃんけん,rock-scissors-paper game,N2
4381,じゅうたん (カーペット),じゅうたん (カーペット),carpet,N2
3565,しょうがない,しょうがない,It is not worth ~,N2
3601,ショップ,ショップ,a shop,N2
3606,シリーズ,シリーズ,series,N2
3611,しわ (かおの～),しわ (かおの～),"wrinkles, creases",N2
3644,ずうっと,ずうっと,"all the time, all the way",N2
3646,スカーフ,スカーフ,scarf,N2
3655,スクール,スクール,school,N2
3659,スタート,スタート,start,N2
3660,スチュワーデス,スチュワーデス,stewardess,N2
3661,すっきり,すっきり,"shapely, clear, neat",N2
3662,ステージ,ステージ,stage; performance,N2
3663,ストッキング,ストッキング,stockings,N2
3664,ストップ,ストップ,stop,N2
3667,スピーカー,スピーカー,speaker,N2
3669,スマート,スマート,"smart, stylish, slim",N2
3671,すまない,すまない,sorry (phrase),N2
3674,スライド,スライド,slide,N2
3675,ずらす,ずらす,"to put off, to delay",N2
3676,ずらり,ずらり,"in a line, in a row",N2
3677,スリッパ,スリッパ,slippers,N2
3703,せっせと,せっせと,"busily, away",N2
3706,ぜひとも,ぜひとも,by all means (with sense of not taking 'no' for an answer),N2
3708,ゼミ,ゼミ,seminar,N2
3709,せめて,せめて,at least,N2
3710,セメント,セメント,cement,N2
3725,センチ,センチ,centimeter,N2
3736,そういえば,そういえば,which reminds me ..,N2
3746,そうっと,そうっと,"softly, cautiously, gently",N2
3760,そそっかしい,そそっかしい,"careless, thoughtless",N2
3762,そのころ,そのころ,"in those days, at that time, then",N2
3763,そのため,そのため,"hence, for that reason",N2
3764,その他,そのほか,besides,N2
3766,それなのに,それなのに,"though, although",N2
3767,それなら,それなら,"If that's the case..., If so..., That being the case...",N2
3768,それはいけませんね (かん),それはいけませんね (かん),that's not good,N2
3791,タイア,タイア,"tire, tyre",N2
3776,だいいち (とりわけ),だいいち (とりわけ),"first, foremost,&nbsp;&nbsp;#1",N2
3792,ダイヤグラム,ダイヤグラム,diagram,N2
3793,ダイヤモンド,ダイヤモンド,diamond,N2
3794,ダイヤル,ダイヤル,dial,N2
3803,ただいま,ただいま,"Here I am, I'm home!",N2
3806,たちまち,たちまち,"instantly, suddenly, all at once",N2
3812,ダブル,ダブル,double,N2
3813,ダム,ダム,dam,N2
3815,ためらう,ためらう,to be hesitant,N2
3817,だらしない,だらしない,"slovenly, loose, a slut",N2
5137,たんす,たんす,chest of drawers,N2
5150,ちぎる,ちぎる,"to cut up fine, to pick (fruit)",N2
5157,チップ,チップ,"gratuity, tip; chip",N2
5187,チョーク,チョーク,chalk,N2
5200,ついで,ついで,"opportunity, occasion",N2
5221,つまずく,つまずく,"to stumble, to trip",N2
5242,テーマ,テーマ,"theme, project, topic (GER: Thema)",N2
5252,でたらめ,でたらめ,"irresponsible utterance, nonsense; random",N2
5257,テニスコート,テニスコート,tennis court,N2
4571,テンポ,テンポ,tempo,N2
4581,どういたしまして (かん),どういたしまして (かん),"you are welcome, don't mention it",N2
4591,どうせ,どうせ,"anyhow, in any case, at any rate",N2
4603,どきどき,どきどき,"throb, beat (fast)",N2
4615,とっくに,とっくに,"long ago, already, a long time ago",N2
4616,どっと,どっと,suddenly,N2
4623,ともかく,ともかく,"anyhow, at any rate, anyway",N2
4634,ナイロン,ナイロン,nylon,N2
4647,なにしろ,なにしろ,"at any rate, in any case",N2
4654,なんとなく,なんとなく,"somehow or other, for some reason or another",N2
4655,なんとも,なんとも,"nothing (with neg. verb), quite, not a bit",N2
4656,ナンバー,ナンバー,number,N2
4665,にこにこ,にこにこ,"smile sweetly, smiley",N2
4678,ねじ,ねじ,(a) screw,N2
4680,ネックレス,ネックレス,necklace,N2
4693,のこぎり,のこぎり,saw,N2
4700,のろのろ,のろのろ,"slowly, sluggishly",N2
4702,はい (かん),はい (かん),yes,N2
4706,バイバイ,バイバイ,bye bye,N2
4710,ばからしい,ばからしい,absurd,N2
4713,はきはき,はきはき,clearly,N2
4716,バケツ,バケツ,"bucket, pail",N2
4722,はじめまして,はじめまして,"How do you do, I am glad to meet you",N2
4724,パターン,パターン,pattern,N2
4731,バック,バック,back,N2
4741,ばね,ばね,"spring (e.g., coil, leaf)",N2
4745,はめる,はめる,"(col) to get in, to insert, to put on",N2
4758,パンツ,パンツ,underpants,N2
4759,バンド,バンド,band,N2
4761,ハンドル,ハンドル,"handle, steering wheel",N2
4769,ぴかぴか,ぴかぴか,"glitter, sparkle",N2
4779,ピストル,ピストル,pistol,N2
4780,ビタミン,ビタミン,vitamin,N2
4781,ぴたり,ぴたり,exactly; close-fitting,N2
4793,ひとまず,ひとまず,"for the present, once, for the time being",N2
4797,ひとりでに,ひとりでに,"by itself, automatically, naturally",N2
4798,ビニール,ビニール,vinyl,N2
4807,ひゃっかじてん,ひゃっかじてん,encyclopedia,N2
4815,ビルディング,ビルディング,building,N2
4820,ピンク,ピンク,pink,N2
4824,ファスナー,ファスナー,"fastener, zipper",N2
4843,ふざける,ふざける,"to romp, to gambol, to frolic",N2
4851,ぶつぶつ,ぶつぶつ,"grumbling, complaining in a small voice",N2
4858,フライパン,フライパン,"fry pan, frying pan",N2
4859,ブラウス,ブラウス,blouse,N2
4860,ぶらさげる,ぶらさげる,"to hang, to suspend, to swing",N2
4861,ブラシ,ブラシ,brush,N2
4862,プラットホーム,プラットホーム,platform,N2
4864,フリー,フリー,free,N2
4867,プリント,プリント,"print, handout",N2
4872,ブローチ,ブローチ,brooch,N2
4873,プログラム,プログラム,program,N2
4875,ふわふわ,ふわふわ,"light, soft",N2
4896,へそ,へそ,"navel, belly-button",N2
4900,ベテラン,ベテラン,veteran,N2
4901,ヘリコプター,ヘリコプター,helicopter,N2
4906,ペンチ,ペンチ,pliers (lit: pinchers),N2
4927,ボーナス,ボーナス,bonus,N2
4934,ポスター,ポスター,poster,N2
4940,ぼろ,ぼろ,"rag, tattered clothes",N2
4943,ほんの～,ほんの～,"mere, just",N2
4946,まあまあ,まあまあ,okay; so-so; decent,N2
4952,まごまご,まごまご,"confused, be at a loss",N2
4954,マスク,マスク,mask,N2
4955,またぐ,またぐ,to straddle,N2
4967,まぶた,まぶた,eyelids,N2
4968,マフラー,マフラー,a winter scarf,N2
4970,マラソン,マラソン,marathon,N2
4974,マンション,マンション,"multistory apartment house, condominium",N2
4983,みじめ,みじめ,"sad, pitiful, wretched",N2
4984,ミシン,ミシン,sewing machine,N2
4991,みっともない,みっともない,"shameful, indecent",N2
5002,ミリ (メートル),ミリ (メートル),milli-,N2
5029,めちゃくちゃ,めちゃくちゃ,"absurd, messed up, wrecked",N2
5030,めっきり,めっきり,remarkably,N2
5031,めでたい,めでたい,"happy, propitious, joyous",N2
5032,メニュー,メニュー,menu,N2
5033,めまい,めまい,"dizziness, giddiness",N2
5041,モーター,モーター,motor,N2
5045,もしかしたら,もしかしたら,"perhaps, maybe, by some chance",N2
5046,もたれる,もたれる,"to lean against, to lean on",N2
5047,モダン,モダン,modern,N2
5050,モデル,モデル,a fashion model,N2
5056,モノレール,モノレール,monorail,N2
5064,やかましい,やかましい,"to be fussy, to be overly critical",N2
5066,やかん,やかん,kettle,N2
5075,やたらに,やたらに,"randomly, recklessly, blindly",N2
5077,やっつける,やっつける,"to attack (an enemy), to beat, to finish off",N2
5079,やっぱり,やっぱり,"after all, anyway",N2
5081,やむをえない,やむをえない,"cannot be helped, unavoidable",N2
5114,よこす,よこす,"to send, to forward; to hand over (e.g., money)",N2
5126,ラッシュアワー,ラッシュアワー,rush hour,N2
5128,ランチ,ランチ,lunch,N2
5129,ランニング,ランニング,running; tank top,N2
4384,リズム,リズム,rhythm,N2
4385,リットル,リットル,liter,N2
4406,リポート,リポート,"report, paper",N2
4386,リボン,リボン,ribbon,N2
4402,レインコート,レインコート,raincoat,N2
4403,レクリェーション,レクリェーション,recreation,N2
4404,レジャー,レジャー,leisure,N2
4409,レンズ,レンズ,lens,N2
4410,ろうそく,ろうそく,candle,N2
4411,ローマ字,ローマじ,"romanization, Roman letters (alphabet)",N2
4413,ロッカー,ロッカー,locker,N2
4414,ロビー,ロビー,lobby,N2
4428,ワンピース,ワンピース,one-piece dress,N2
4789,一～,ひと～,one ~,N2
4795,一休み,ひとやすみ,a rest,N2
4495,一定,いってい,"fixed, settled, regular",N2
4488,一応,いちおう,"tentatively, for the time being",N2
4493,一斉,いっせい,"simultaneous, all at once",N2
4494,一旦,いったん,"once, for a moment",N2
4492,一昨年,いっさくねん,year before last,N2
4491,一昨日,いっさくじつ,day before yesterday,N2
4253,一昨昨日,さきおととい,"two days before yesterday, three days ago",N2
4489,一段と,いちだんと,"by far, greater",N2
4490,一流,いちりゅう,"first class, leading",N2
4791,一通り,ひととおり,"general, briefly",N2
4755,万歳,ばんざい,"banzai, Long live ~!",N2
4981,三日月,みかづき,crescent moon,N2
4283,三角,さんかく,"triangle, triangular",N2
4540,上～,うわ～,upper ~,N2
4695,上り,のぼり,"up-train (going to Tokyo), ascent",N2
3573,上下,じょうげ,"high and low, up and down",N2
3585,上品,じょうひん,"refined, elegant, well-mannered",N2
3577,上旬,じょうじゅん,first 10 days of month,N2
3569,上級,じょうきゅう,"advanced level, high grade, senior",N2
4126,下品,げひん,"vulgar, indecent, coarse",N2
4116,下旬,げじゅん,month (last third of),N2
4319,下書き,したがき,"rough copy, draft",N2
4117,下水,げすい,"drainage, sewage, ditch, gutter, sewerage",N2
4321,下町,したまち,old parts of town,N2
3944,下線,かせん,"underline, underscore",N2
4115,下車,げしゃ,"alighting, getting off",N2
3932,下降,かこう,"decline, descent, fall",N2
4120,下駄,げた,"(Japanese footwear), wooden clogs",N2
4837,不潔,ふけつ,"unclean, dirty",N2
4828,不規則,ふきそく,"irregularity, unsteadiness",N2
4827,不運,ふうん,"unlucky, misfortune, bad luck",N2
4390,両～,りょう～,both ~,N2
4393,両側,りょうがわ,both sides,N2
4651,並木,なみき,"roadside tree, row of trees",N2
4890,並行,へいこう,"(going) side by side, concurrent, at the same time",N2
5166,中世,ちゅうせい,"Middle Ages, medieval times",N2
5169,中年,ちゅうねん,middle-aged,N2
5167,中性,ちゅうせい,"neuter gender, neutral",N2
4638,中指,なかゆび,middle finger,N2
5164,中旬,ちゅうじゅん,second third of a month,N2
5168,中途,ちゅうと,"in the middle, half-way",N2
5163,中間,ちゅうかん,"middle, midway, interim",N2
3537,主人,しゅじん,(one's own) husband,N2
3542,主役,しゅやく,leading part,N2
3536,主語,しゅご,(gram) subject,N2
4630,丼,どんぶり,"porcelain bowl, bowl of rice with food on top",N2
4698,乗り越し,のりこし,riding past (one's station),N2
4697,乗換,のりかえ,"a transfer (e.g., trains, buses)",N2
3576,乗車,じょうしゃ,"taking a train, entraining",N2
5130,乱暴,らんぼう,"rude, violent, rough",N2
4006,乾杯,かんぱい,Cheers! (a toast),N2
4003,乾電池,かんでんち,"dry cell, battery",N2
5118,予備,よび,"preparation, spare",N2
4202,五十音,ごじゅうおん,the Japanese syllabary,N2
4501,井戸,いど,water well,N2
4159,交差,こうさ,cross,N2
4171,交替,こうたい,"change, relief, alteration",N2
4186,交流,こうりゅう,exchange; alternating current,N2
4173,交通機関,こうつうきかん,transportation facilities,N2
3615,人事,じんじ,"human resources, personnel management",N2
3624,人命,じんめい,(human) life,N2
4790,人差指,ひとさしゆび,index finger,N2
3623,人文科学,じんぶんかがく,"social sciences, humanities",N2
4792,人通り,ひとどおり,pedestrian traffic,N2
3619,人造,じんぞう,"man-made, synthetic, artificial",N2
4229,今～,こん～,"this, current",N2
4291,仕上がる,しあがる,to be finished,N2
4301,仕方がない,しかたがない,"it can't be helped, it's inevitable",N2
4830,付近,ふきん,"neighborhood, vicinity",N2
3790,代名詞,だいめいし,pronoun,N2
4481,以後,いご,after this; from now on; hereafter,N2
4482,以降,いこう,"on and after, hereafter",N2
3962,仮名,かな,kana,N2
3963,仮名遣い,かなづかい,"kana orthography, syllabary spelling",N2
4636,仲直り,なかなおり,"reconciliation, make peace with",N2
4639,仲良し,なかよし,"intimate friend, bosom buddy",N2
4037,休業,きゅうぎょう,"closure, shutdown, holiday",N2
4038,休講,きゅうこう,lecture canceled,N2
4040,休養,きゅうよう,"rest, break, recreation",N2
3891,会館,かいかん,"meeting hall, assembly hall",N2
5268,伝染,でんせん,contagion,N2
5265,伝記,でんき,"biography, life story",N2
3857,伯母,おば,(humble) aunt (older than one's parent),N2
3840,伯父,おじ,(humble) uncle (older than one's parent),N2
3843,伯父さん,おじさん,"(hon.) middle-aged gentleman, uncle",N2
3804,但し,ただし,"but, however, provided that",N2
5231,低～,てい～,low ~,N2
5234,低下,ていか,"fall, decline",N2
3670,住まい,すまい,"dwelling, house",N2
3784,体制,たいせい,"order, system, structure",N2
3787,体操,たいそう,"gymnastics, physical exercises, calisthenics",N2
3785,体積,たいせき,"capacity, volume",N2
3779,体系,たいけい,"system, organization",N2
4648,何々,なになに,"such and such, What?",N2
4649,何分,なにぶん,"by all means, please",N2
4455,余る,あまる,"to be left over, to be in excess",N2
5115,余所,よそ,"another place, somewhere else, strange parts",N2
5113,余計,よけい,"too much, unnecessary, abundance, surplus, excess, superfluity",N2
4258,作成,さくせい,"creation, preparation, to make",N2
4256,作者,さくしゃ,"author, artist",N2
4259,作製,さくせい,"manufacture, production",N2
3810,例える,たとえる,"to compare, to liken",N2
3622,侵入,しんにゅう,"invasion, raid, trespass",N2
4905,便所,べんじょ,"toilet, lavatory",N2
4821,便箋,びんせん,"writing paper, stationery",N2
3912,係わる,かかわる,"to concern oneself in, to be involved in",N2
4676,俄,にわか,"sudden, abrupt, unexpected",N2
4931,保健,ほけん,"health preservation, hygiene, sanitation",N2
3616,信ずる,しんずる,to believe,N2
4380,修繕,しゅうぜん,"repair, mending",N2
4704,俳句,はいく,haiku poetry,N2
3739,倉庫,そうこ,"storehouse, warehouse",N2
4205,個体,こたい,an individual,N2
4652,倣う,ならう,"to imitate, to follow, to emulate",N2
4550,偉い,えらい,"great, celebrated, remarkable,",N2
5237,停止,ていし,"suspension, interruption, stoppage",N2
5238,停車,ていしゃ,"stopping (e.g., train)",N2
4062,偶数,ぐうすう,even number,N2
4123,傑作,けっさく,"masterpiece, best work",N2
5059,催し,もよおし,"event, festivities, function",N2
4242,催促,さいそく,"demand, urge (action), press for",N2
3951,傾く,かたむく,"to incline toward, to slant, to lurch",N2
4643,傾らか,なだらか,"gradual, gentle",N2
4022,儀式,ぎしき,"ceremony, rite, ritual",N2
5038,儲かる,もうかる,"to be profitable, to yield a profit",N2
5039,儲ける,もうける,"to earn, to have (bear, beget) a child",N2
5051,元々,もともと,"originally, by nature, from the start",N2
3994,元日,がんじつ,New Year's Day,N2
3721,先々月,せんせんげつ,month before last,N2
3722,先々週,せんせんしゅう,2 weeks before,N2
3723,先祖,せんぞ,ancestor,N2
4254,先程,さきほど,a little while ago,N2
3724,先端,せんたん,"pointed end, tip",N2
3726,先頭,せんとう,"head, lead, vanguard",N2
4168,光線,こうせん,"beam, light ray",N2
5035,免税,めんぜい,tax exemption,N2
4508,入れ物,いれもの,"container, case",N2
4673,入社,にゅうしゃ,entry to a company,N2
3730,全力,ぜんりょく,"all one's power, whole energy",N2
3727,全般,ぜんぱん,"(the) whole, general",N2
3718,全集,ぜんしゅう,complete works,N2
4156,公共,こうきょう,"public, community, communal",N2
4182,公務,こうむ,"official business, public business",N2
4154,公害,こうがい,"public nuisance, pollution",N2
4162,公式,こうしき,"formula, formality, official",N2
4165,公衆,こうしゅう,the public,N2
4180,公表,こうひょう,"official announcement, proclamation",N2
4047,共産～,きょうさん～,communist ~,N2
4892,兵隊,へいたい,soldier,N2
3965,兼ねる,かねる,to simultaneously serve two or more functions,N2
4632,内科,ないか,"internist clinic, internal medicine",N2
4633,内線,ないせん,phone extension,N2
4555,円周,えんしゅう,circumference,N2
4237,再～,さい～,re ~,N2
4240,再三,さいさん,"again and again, repeatedly",N2
4364,写生,しゃせい,"sketching, drawing from nature",N2
4009,冠,かんむり,"crown, wreath",N2
4401,冷凍,れいとう,"freezing, cold storage, refrigeration",N2
4197,凍える,こごえる,"to freeze, to be chilled, to be frozen",N2
5249,凸凹,でこぼこ,"unevenness, roughness, ruggedness",N2
4895,凹む,へこむ,"to be dented, to be indented",N2
5239,出入り,でいり,"in and out, coming and going",N2
5240,出入口,でいりぐち,exit and entrance,N2
3538,出勤,しゅっきん,"going to work, at work",N2
3540,出張,しゅっちょう,"official tour, business trip",N2
5244,出来上がり,できあがり,"be finished, ready",N2
5245,出来上がる,できあがる,"to be finished, to be ready",N2
5260,出迎え,でむかえ,"meeting, reception",N2
4883,分布,ぶんぷ,distribution,N2
4881,分数,ぶんすう,fraction (in math),N2
4877,分解,ぶんかい,"analysis, disassembly",N2
4886,分量,ぶんりょう,"amount, quantity",N2
4887,分類,ぶんるい,classification,N2
4405,列島,れっとう,chain of islands,N2
3550,初～,しょ～,first ~,N2
4721,初めに,はじめに,"to begin with, first of all",N2
3598,初旬,しょじゅん,first 10 days of the month,N2
3604,初歩,しょほ,"elements, rudiments",N2
3592,初級,しょきゅう,elementary level,N2
4756,判事,はんじ,"judge, justice",N2
4754,判子,はんこ,seal (used for signature),N2
4899,別々,べつべつ,"separately, individually",N2
4898,別荘,べっそう,villa; vacation home; summer cottage,N2
5132,利害,りがい,"advantages and disadvantages, interest",N2
3682,制作,せいさく,"work (e.g., film, book)",N2
4266,刺身,さしみ,sliced raw fish,N2
4021,刻む,きざむ,"to mince, to carve, to engrave",N2
3765,剃る,そる,to shave,N2
3974,剃刀,かみそり,razor,N2
4118,削る,けずる,"to cut down little by little, to take a percentage",N2
4257,削除,さくじょ,"elimination, deletion",N2
3715,前～,ぜん～,"former, late ~, past ~",N2
3717,前後,ぜんご,"front and back, before and after",N2
4709,剥す,はがす,"to tear off, to peel off, to rip off",N2
4831,副～,ふく～,vice ~,N2
4832,副詞,ふくし,adverb,N2
4426,割と,わりと,"relatively, comparatively",N2
4424,割合に,わりあいに,"relatively, comparatively",N2
4427,割引,わりびき,discount,N2
4425,割算,わりざん,division (math),N2
3741,創作,そうさく,"production, creation, work",N2
5149,力強い,ちからづよい,"powerful, strong, vigorous",N2
4167,功績,こうせき,"achievements, merit",N2
3964,加熱,かねつ,heating,N2
3946,加速,かそく,acceleration,N2
3947,加速度,かそくど,acceleration,N2
3593,助教授,じょきょうじゅ,assistant professor,N2
5215,努める,つとめる,"to try, to aim",N2
4188,効力,こうりょく,"effect, efficacy",N2
4484,勇ましい,いさましい,"brave, valiant",N2
4586,動作,どうさ,"action, movements, motions",N2
4001,勘違い,かんちがい,"misunderstanding, wrong guess",N2
5214,務める,つとめる,"to serve, to act",N2
3960,勝手に,かってに,"arbitrarily,",N2
3583,勝敗,しょうはい,"victory or defeat, issue (of battle)",N2
3586,勝負,しょうぶ,"victory or defeat, game",N2
4932,募集,ぼしゅう,recruitment,N2
4659,匂う,におう,"to be fragrant, to smell",N2
4921,包丁,ほうちょう,"kitchen knife, carving knife",N2
4919,包帯,ほうたい,bandage,N2
4935,北極,ほっきょく,North Pole,N2
4262,匙,さじ,spoon,N2
4089,区分,くぶん,"division, section, classification",N2
4067,区切る,くぎる,"to punctuate, to cut off, to mark off",N2
4060,区域,くいき,"zone, district, area",N2
4760,半島,はんとう,peninsula,N2
4753,半径,はんけい,radius,N2
4775,卑怯,ひきょう,"cowardice, meanness, unfairness",N2
3761,卒直,そっちょく,"frank, candid, honest",N2
4658,南北,なんぼく,south and north,N2
4653,南極,なんきょく,"south pole, Antarctic",N2
4657,南米,なんべい,South America,N2
5140,単数,たんすう,singular (number),N2
4531,占う,うらなう,"to predict, to divine",N2
4458,危うい,あやうい,"dangerous, critical",N2
3910,却って,かえって,"on the contrary, rather",N2
4445,厚かましい,あつかましい,"impudent, shameless,",N2
4135,原始,げんし,"origin, primeval",N2
4145,原料,げんりょう,raw materials,N2
4144,原理,げんり,"principle, theory, fundamental truth",N2
4134,原産,げんさん,place of origin,N2
4133,原稿,げんこう,"manuscript, copy",N2
4137,厳重,げんじゅう,"strict, severe, firm",N2
4751,反～,はん～,"anti ~, counter ~",N2
4752,反映,はんえい,"reflection, influence",N2
3858,叔母,おば,aunt (younger than one's parent),N2
3841,叔父,おじ,uncle (younger than one's parent),N2
3845,叔父さん,おじさん,"(hon.) middle-aged gentleman, uncle",N2
4625,取り入れる,とりいれる,"to harvest, to take in, to adopt",N2
4627,取り出す,とりだす,"to take out, to pick out",N2
4626,取り消す,とりけす,to cancel,N2
4521,受け持つ,うけもつ,to take (be in) charge of,N2
4520,受取,うけとり,receipt,N2
3543,受話器,じゅわき,(telephone) receiver,N2
3535,受験,じゅけん,taking an examination,N2
4163,口実,こうじつ,excuse,N2
4082,口紅,くちべに,lipstick,N2
4868,古～,ふる～,old ~,N2
4211,古典,こてん,"classics, classic",N2
4870,古里,ふるさと,"home town, birthplace",N2
4086,句読点,くとうてん,punctuation marks,N2
3983,可愛がる,かわいがる,"to love, to be affectionate",N2
3930,可決,かけつ,"approval, adoption (e.g., motion, bill), passage",N2
3711,台詞,せりふ,"speech, words, one's lines, remarks",N2
4299,司会,しかい,"host, chairperson",N2
3917,各～,かく～,"every ~, each ~",N2
3856,各々,おのおの,"each, every, either",N2
3922,各地,かくち,various parts of the country,N2
